underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
NVDA,2026-01-11,NVDA,2026-01-16,102.0,C,,,,82.68,2.0,,81.55,,84.5,171.04,171.64,,,2.3437541406249993,,,,,,,81.55,,84.5,171.04,171.64,,2537.0,
NVDA,2026-01-11,NVDA,2026-01-16,103.0,C,,,,82.94,1.0,,81.35,,82.75,171.04,171.64,,,2.3476603808593746,,,,,,,81.35,,82.75,171.04,171.64,,2853.0,
NVDA,2026-01-11,NVDA,2026-01-16,104.0,C,,,,80.28,2.0,,80.35,,81.75,171.04,171.64,,,2.3125042187499996,,,,,,,80.35,,81.75,171.04,171.64,,2434.0,
NVDA,2026-01-11,NVDA,2026-01-16,105.0,C,,,,81.0,59.0,,79.35,,80.55,171.04,171.64,,,2.1015672460937496,,,,,,,79.35,,80.55,171.04,171.64,,7813.0,
NVDA,2026-01-11,NVDA,2026-01-16,106.0,C,,,,79.31,1.0,,78.4,,80.55,171.04,171.64,,,2.6679720800781253,,,,,,,78.4,,80.55,171.04,171.64,,1153.0,
NVDA,2026-01-11,NVDA,2026-01-16,107.0,C,,,,79.0,2.0,,76.65,,79.55,171.04,171.64,,,2.2773480566406246,,,,,,,76.65,,79.55,171.04,171.64,,1312.0,
NVDA,2026-01-11,NVDA,2026-01-16,108.0,C,,,,76.71,1.0,,75.95,,78.5,171.04,171.64,,,2.3789103027343748,,,,,,,75.95,,78.5,171.04,171.64,,1383.0,
NVDA,2026-01-11,NVDA,2026-01-16,109.0,C,,,,75.0,4.0,,75.25,,76.8,171.04,171.64,,,2.1054734863281244,,,,,,,75.25,,76.8,171.04,171.64,,7897.0,
NVDA,2026-01-11,NVDA,2026-01-16,110.0,C,,,,75.21,96.0,,74.35,,75.85,171.04,171.64,,,2.1738326904296876,,,,,,,74.35,,75.85,171.04,171.64,,18440.0,
NVDA,2026-01-11,NVDA,2026-01-16,111.0,C,,,,74.85,11.0,,72.55,,75.5,171.04,171.64,,,2.0410205224609372,,,,,,,72.55,,75.5,171.04,171.64,,2748.0,
NVDA,2026-01-11,NVDA,2026-01-16,112.0,C,,,,73.13,10.0,,72.35,,73.75,171.04,171.64,,,2.042973642578125,,,,,,,72.35,,73.75,171.04,171.64,,1733.0,
NVDA,2026-01-11,NVDA,2026-01-16,113.0,C,,,,71.71,12.0,,70.55,,73.5,171.04,171.64,,,1.9765626171875001,,,,,,,70.55,,73.5,171.04,171.64,,2138.0,
NVDA,2026-01-11,NVDA,2026-01-16,114.0,C,,,,72.05,50.0,,69.55,,72.55,171.04,171.64,,,1.9804688476562502,,,,,,,69.55,,72.55,171.04,171.64,,4179.0,
NVDA,2026-01-11,NVDA,2026-01-16,115.0,C,,,,70.1,39.0,,69.4,,70.85,171.04,171.64,,,2.0351611621093753,,,,,,,69.4,,70.85,171.04,171.64,,17565.0,
NVDA,2026-01-11,NVDA,2026-01-16,116.0,C,,,,69.1,13.0,,68.35,,69.75,171.04,171.64,,,1.9160160449218753,,,,,,,68.35,,69.75,171.04,171.64,,2052.0,
NVDA,2026-01-11,NVDA,2026-01-16,117.0,C,,,,69.0,18.0,,67.25,,68.8,171.04,171.64,,,1.8515632421875,,,,,,,67.25,,68.8,171.04,171.64,,4308.0,
NVDA,2026-01-11,NVDA,2026-01-16,118.0,C,,,,67.15,5.0,,65.55,,68.55,171.04,171.64,,,1.853516357421875,,,,,,,65.55,,68.55,171.04,171.64,,4657.0,
NVDA,2026-01-11,NVDA,2026-01-16,119.0,C,,,,66.2,3.0,,65.2,,67.5,171.04,171.64,,,2.0976610058593748,,,,,,,65.2,,67.5,171.04,171.64,,1478.0,
NVDA,2026-01-11,NVDA,2026-01-16,120.0,C,,,,65.02,383.0,,64.45,,65.6,171.04,171.64,,,1.76171994140625,,,,,,,64.45,,65.6,171.04,171.64,,51754.0,
NVDA,2026-01-11,NVDA,2026-01-16,121.0,C,,,,65.2,42.0,,63.2,,64.8,171.04,171.64,,,1.6972671386718752,,,,,,,63.2,,64.8,171.04,171.64,,3011.0,
NVDA,2026-01-11,NVDA,2026-01-16,122.0,C,,,,63.51,5.0,,62.45,,63.45,171.04,171.64,,,1.5898458007812497,,,,,,,62.45,,63.45,171.04,171.64,,2151.0,
NVDA,2026-01-11,NVDA,2026-01-16,123.0,C,,,,62.11,8.0,,60.8,,63.5,171.04,171.64,,,1.8037119189453121,,,,,,,60.8,,63.5,171.04,171.64,,2434.0,
NVDA,2026-01-11,NVDA,2026-01-16,124.0,C,,,,62.0,5.0,,60.75,,61.75,171.04,171.64,,,1.85546947265625,,,,,,,60.75,,61.75,171.04,171.64,,2895.0,
NVDA,2026-01-11,NVDA,2026-01-16,125.0,C,,,,60.62,130.0,,59.7,,60.2,171.04,171.64,,,1.5078149609375,,,,,,,59.7,,60.2,171.04,171.64,,18651.0,
NVDA,2026-01-11,NVDA,2026-01-16,126.0,C,,,,59.5,41.0,,58.45,,59.7,171.04,171.64,,,1.6386736816406249,,,,,,,58.45,,59.7,171.04,171.64,,3712.0,
NVDA,2026-01-11,NVDA,2026-01-16,127.0,C,,,,58.66,12.0,,56.6,,58.15,171.04,171.64,,,1.6796891015625,,,,,,,56.6,,58.15,171.04,171.64,,2516.0,
NVDA,2026-01-11,NVDA,2026-01-16,128.0,C,,,,57.85,6.0,,56.2,,57.75,171.04,171.64,,,1.4628933105468749,,,,,,,56.2,,57.75,171.04,171.64,,2723.0,
NVDA,2026-01-11,NVDA,2026-01-16,129.0,C,,,,57.05,20.0,,54.7,,57.55,171.04,171.64,,,1.5976582617187498,,,,,,,54.7,,57.55,171.04,171.64,,2881.0,
NVDA,2026-01-11,NVDA,2026-01-16,130.0,C,,,,55.38,259.0,,54.7,,55.35,171.04,171.64,,,1.470705771484375,,,,,,,54.7,,55.35,171.04,171.64,,26048.0,
NVDA,2026-01-11,NVDA,2026-01-16,132.0,C,,,,53.45,26.0,,52.2,,53.2,171.04,171.64,,,1.5683615332031249,,,,,,,52.2,,53.2,171.04,171.64,,5195.0,
NVDA,2026-01-11,NVDA,2026-01-16,134.0,C,,,,51.2,10.0,,50.3,,51.8,171.04,171.64,,,1.3847687011718748,,,,,,,50.3,,51.8,171.04,171.64,,3740.0,
NVDA,2026-01-11,NVDA,2026-01-16,135.0,C,,,,50.1,362.0,,49.25,,50.75,171.04,171.64,,,1.3046909765624997,,,,,,,49.25,,50.75,171.04,171.64,,18085.0,
NVDA,2026-01-11,NVDA,2026-01-16,136.0,C,,,,50.3,15.0,,48.25,,50.55,171.04,171.64,,,1.5712912060546875,,,,,,,48.25,,50.55,171.04,171.64,,4488.0,
NVDA,2026-01-11,NVDA,2026-01-16,138.0,C,,,,47.96,14.0,,46.4,,47.8,171.04,171.64,,,1.3164096679687498,,,,,,,46.4,,47.8,171.04,171.64,,4436.0,
NVDA,2026-01-11,NVDA,2026-01-16,140.0,C,,,,45.0,339.0,,44.35,,45.8,171.04,171.64,,,1.2412147314453121,,,,,,,44.35,,45.8,171.04,171.64,,63568.0,
NVDA,2026-01-11,NVDA,2026-01-16,142.0,C,,,,43.05,40.0,,42.55,,43.5,171.04,171.64,,,1.1445355273437499,,,,,,,42.55,,43.5,171.04,171.64,,3306.0,
NVDA,2026-01-11,NVDA,2026-01-16,144.0,C,,,,42.1,3.0,,40.9,,41.85,171.04,171.64,,,1.3134799951171874,,,,,,,40.9,,41.85,171.04,171.64,,6187.0,
NVDA,2026-01-11,NVDA,2026-01-16,145.0,C,,,,40.32,73.0,,39.65,,40.15,171.04,171.64,,,0.92187578125,,,,,,,39.65,,40.15,171.04,171.64,,19637.0,
NVDA,2026-01-11,NVDA,2026-01-16,146.0,C,,,,40.31,6.0,,38.75,,39.95,171.04,171.64,,,1.2412147314453121,,,,,,,38.75,,39.95,171.04,171.64,,3422.0,
NVDA,2026-01-11,NVDA,2026-01-16,148.0,C,,,,38.06,30.0,,36.35,,37.25,171.04,171.64,,,1.1328168359375002,,,,,,,36.35,,37.25,171.04,171.64,,10247.0,
NVDA,2026-01-11,NVDA,2026-01-16,150.0,C,,,,35.1,448.0,,34.3,,35.15,171.04,171.64,,,1.021489267578125,,,,,,,34.3,,35.15,171.04,171.64,,38344.0,
NVDA,2026-01-11,NVDA,2026-01-16,152.0,C,,,,34.22,2.0,,32.55,,33.25,171.04,171.64,,,0.7617211328125001,,,,,,,32.55,,33.25,171.04,171.64,,10986.0,
NVDA,2026-01-11,NVDA,2026-01-16,154.0,C,,,,31.22,1.0,,30.6,,31.25,171.04,171.64,,,0.7480493945312501,,,,,,,30.6,,31.25,171.04,171.64,,2694.0,
NVDA,2026-01-11,NVDA,2026-01-16,155.0,C,,,,30.12,108.0,,29.65,,30.2,171.04,171.64,,,0.7246121289062499,,,,,,,29.65,,30.2,171.04,171.64,,7713.0,
NVDA,2026-01-11,NVDA,2026-01-16,156.0,C,,,,29.51,114.0,,28.9,,29.25,171.04,171.64,,,0.8183611914062499,,,,,,,28.9,,29.25,171.04,171.64,,8207.0,
NVDA,2026-01-11,NVDA,2026-01-16,157.5,C,,,,27.49,1.0,,27.4,,27.8,171.04,171.64,,,0.7939473730468749,,,,,,,27.4,,27.8,171.04,171.64,,35.0,
NVDA,2026-01-11,NVDA,2026-01-16,158.0,C,,,,28.1,25.0,,26.9,,27.3,171.04,171.64,,,0.7812521875,,,,,,,26.9,,27.3,171.04,171.64,,4246.0,
NVDA,2026-01-11,NVDA,2026-01-16,160.0,C,,,,25.25,419.0,,25.05,,25.25,171.04,171.64,,,0.7539087109375,,,,,,,25.05,,25.25,171.04,171.64,,44594.0,
NVDA,2026-01-11,NVDA,2026-01-16,162.0,C,,,,23.61,37.0,,22.5,,23.3,171.04,171.64,,,0.5410202148437502,,,,,,,22.5,,23.3,171.04,171.64,,4658.0,
NVDA,2026-01-11,NVDA,2026-01-16,162.5,C,,,,22.93,23.0,,22.5,,22.75,171.04,171.64,,,0.676761044921875,,,,,,,22.5,,22.75,171.04,171.64,,70.0,
NVDA,2026-01-11,NVDA,2026-01-16,164.0,C,,,,22.15,13.0,,20.7,,21.3,171.04,171.64,,,0.5732464550781251,,,,,,,20.7,,21.3,171.04,171.64,,3430.0,
NVDA,2026-01-11,NVDA,2026-01-16,165.0,C,,,,20.25,183.0,,20.1,,20.3,171.04,171.64,,,0.641605146484375,,,,,,,20.1,,20.3,171.04,171.64,,15175.0,
NVDA,2026-01-11,NVDA,2026-01-16,166.0,C,,,,19.35,119.0,,19.05,,19.4,171.04,171.64,,,0.624027197265625,,,,,,,19.05,,19.4,171.04,171.64,,2307.0,
NVDA,2026-01-11,NVDA,2026-01-16,167.0,C,,,,18.45,20.0,,18.1,,18.35,171.04,171.64,,,0.596683720703125,,,,,,,18.1,,18.35,171.04,171.64,,5286.0,
NVDA,2026-01-11,NVDA,2026-01-16,167.5,C,,,,17.82,39.0,,17.25,,17.95,171.04,171.64,,,0.5351608984375,,,,,,,17.25,,17.95,171.04,171.64,,114.0,
NVDA,2026-01-11,NVDA,2026-01-16,168.0,C,,,,17.65,58.0,,17.15,,18.0,171.04,171.64,,,0.6704134521484376,,,,,,,17.15,,18.0,171.04,171.64,,3959.0,
NVDA,2026-01-11,NVDA,2026-01-16,169.0,C,,,,16.7,11.0,,16.15,,16.4,171.04,171.64,,,0.5576216113281252,,,,,,,16.15,,16.4,171.04,171.64,,2565.0,
NVDA,2026-01-11,NVDA,2026-01-16,170.0,C,,,,15.41,962.0,,15.2,,15.45,171.04,171.64,,,0.543949873046875,,,,,,,15.2,,15.45,171.04,171.64,,37858.0,
NVDA,2026-01-11,NVDA,2026-01-16,171.0,C,,,,15.1,135.0,,14.25,,14.5,171.04,171.64,,,0.5288133056640626,,,,,,,14.25,,14.5,171.04,171.64,,2987.0,
NVDA,2026-01-11,NVDA,2026-01-16,172.0,C,,,,13.98,1480.0,,13.25,,13.55,171.04,171.64,,,0.50586431640625,,,,,,,13.25,,13.55,171.04,171.64,,3393.0,
NVDA,2026-01-11,NVDA,2026-01-16,172.5,C,,,,13.06,155.0,,12.9,,13.1,171.04,171.64,,,0.5151415673828125,,,,,,,12.9,,13.1,171.04,171.64,,298.0,
NVDA,2026-01-11,NVDA,2026-01-16,173.0,C,,,,12.65,161.0,,12.2,,12.6,171.04,171.64,,,0.5217332983398437,,,,,,,12.2,,12.6,171.04,171.64,,7886.0,
NVDA,2026-01-11,NVDA,2026-01-16,174.0,C,,,,11.6,213.0,,11.4,,11.7,171.04,171.64,,,0.5102588037109376,,,,,,,11.4,,11.7,171.04,171.64,,2428.0,
NVDA,2026-01-11,NVDA,2026-01-16,175.0,C,,,,10.75,4559.0,,10.6,,10.8,171.04,171.64,,,0.49658706542968756,,,,,,,10.6,,10.8,171.04,171.64,,24549.0,
NVDA,2026-01-11,NVDA,2026-01-16,176.0,C,,,,9.9,165.0,,9.75,,9.9,171.04,171.64,,,0.4804739453125,,,,,,,9.75,,9.9,171.04,171.64,,5915.0,
NVDA,2026-01-11,NVDA,2026-01-16,177.0,C,,,,9.05,430.0,,8.7,,9.05,171.04,171.64,,,0.4699760034179688,,,,,,,8.7,,9.05,171.04,171.64,,4955.0,
NVDA,2026-01-11,NVDA,2026-01-16,177.5,C,,,,8.63,741.0,,8.45,,8.8,171.04,171.64,,,0.4907277490234375,,,,,,,8.45,,8.8,171.04,171.64,,914.0,
NVDA,2026-01-11,NVDA,2026-01-16,178.0,C,,,,8.18,259.0,,8.1,,8.15,171.04,171.64,,,0.4489801196289062,,,,,,,8.1,,8.15,171.04,171.64,,7251.0,
NVDA,2026-01-11,NVDA,2026-01-16,179.0,C,,,,7.45,862.0,,7.25,,7.35,171.04,171.64,,,0.43994700683593746,,,,,,,7.25,,7.35,171.04,171.64,,9745.0,
NVDA,2026-01-11,NVDA,2026-01-16,180.0,C,,,,6.55,10486.0,,6.5,,6.55,171.04,171.64,,,0.4274959594726563,,,,,,,6.5,,6.55,171.04,171.64,,73479.0,
NVDA,2026-01-11,NVDA,2026-01-16,181.0,C,,,,5.9,793.0,,5.75,,5.85,171.04,171.64,,,0.42407802490234375,,,,,,,5.75,,5.85,171.04,171.64,,7943.0,
NVDA,2026-01-11,NVDA,2026-01-16,182.0,C,,,,5.2,1920.0,,5.1,,5.15,171.04,171.64,,,0.4157773266601562,,,,,,,5.1,,5.15,171.04,171.64,,9160.0,
NVDA,2026-01-11,NVDA,2026-01-16,182.5,C,,,,4.8,3636.0,,4.75,,4.8,171.04,171.64,,,0.40991801025390623,,,,,,,4.75,,4.8,171.04,171.64,,1088.0,
NVDA,2026-01-11,NVDA,2026-01-16,183.0,C,,,,4.47,3327.0,,4.45,,4.5,171.04,171.64,,,0.4089414575195312,,,,,,,4.45,,4.5,171.04,171.64,,10283.0,
NVDA,2026-01-11,NVDA,2026-01-16,184.0,C,,,,3.9,3988.0,,3.85,,3.9,171.04,171.64,,,0.40332627929687503,,,,,,,3.85,,3.9,171.04,171.64,,7832.0,
NVDA,2026-01-11,NVDA,2026-01-16,185.0,C,,,,3.3,32686.0,,3.3,,3.35,171.04,171.64,,,0.3979552392578125,,,,,,,3.3,,3.35,171.04,171.64,,45588.0,
NVDA,2026-01-11,NVDA,2026-01-16,186.0,C,,,,2.85,13577.0,,2.8,,2.83,171.04,171.64,,,0.39111937011718745,,,,,,,2.8,,2.83,171.04,171.64,,11357.0,
NVDA,2026-01-11,NVDA,2026-01-16,187.0,C,,,,2.38,19320.0,,2.35,,2.38,171.04,171.64,,,0.38672488281249995,,,,,,,2.35,,2.38,171.04,171.64,,23601.0,
NVDA,2026-01-11,NVDA,2026-01-16,187.5,C,,,,2.17,8637.0,,2.15,,2.17,171.04,171.64,,,0.38403936279296874,,,,,,,2.15,,2.17,171.04,171.64,,6342.0,
NVDA,2026-01-11,NVDA,2026-01-16,188.0,C,,,,2.0,23794.0,,1.95,,1.98,171.04,171.64,,,0.3825745336914062,,,,,,,1.95,,1.98,171.04,171.64,,14800.0,
NVDA,2026-01-11,NVDA,2026-01-16,189.0,C,,,,1.63,19482.0,,1.6,,1.63,171.04,171.64,,,0.3789124609375,,,,,,,1.6,,1.63,171.04,171.64,,57071.0,
NVDA,2026-01-11,NVDA,2026-01-16,190.0,C,,,,1.32,52954.0,,1.3,,1.33,171.04,171.64,,,0.375982802734375,,,,,,,1.3,,1.33,171.04,171.64,,80924.0,
NVDA,2026-01-11,NVDA,2026-01-16,191.0,C,,,,1.08,8404.0,,1.05,,1.07,171.04,171.64,,,0.37305314453125,,,,,,,1.05,,1.07,171.04,171.64,,11743.0,
NVDA,2026-01-11,NVDA,2026-01-16,192.0,C,,,,0.86,10126.0,,0.84,,0.86,171.04,171.64,,,0.3715883154296875,,,,,,,0.84,,0.86,171.04,171.64,,7893.0,
NVDA,2026-01-11,NVDA,2026-01-16,192.5,C,,,,0.75,8494.0,,0.75,,0.77,171.04,171.64,,,0.37134417724609375,,,,,,,0.75,,0.77,171.04,171.64,,6620.0,
NVDA,2026-01-11,NVDA,2026-01-16,193.0,C,,,,0.69,19103.0,,0.67,,0.69,171.04,171.64,,,0.3715883154296875,,,,,,,0.67,,0.69,171.04,171.64,,17295.0,
NVDA,2026-01-11,NVDA,2026-01-16,194.0,C,,,,0.55,9221.0,,0.54,,0.55,171.04,171.64,,,0.3715883154296875,,,,,,,0.54,,0.55,171.04,171.64,,37576.0,
NVDA,2026-01-11,NVDA,2026-01-16,195.0,C,,,,0.44,35642.0,,0.43,,0.44,171.04,171.64,,,0.37305314453125,,,,,,,0.43,,0.44,171.04,171.64,,78850.0,
NVDA,2026-01-11,NVDA,2026-01-16,197.5,C,,,,0.26,13450.0,,0.25,,0.26,171.04,171.64,,,0.38184211914062494,,,,,,,0.25,,0.26,171.04,171.64,,10186.0,
NVDA,2026-01-11,NVDA,2026-01-16,200.0,C,,,,0.15,45084.0,,0.15,,0.16,171.04,171.64,,,0.39551385742187506,,,,,,,0.15,,0.16,171.04,171.64,,160848.0,
NVDA,2026-01-11,NVDA,2026-01-16,202.5,C,,,,0.11,4866.0,,0.1,,0.11,171.04,171.64,,,0.41602146484374997,,,,,,,0.1,,0.11,171.04,171.64,,10275.0,
NVDA,2026-01-11,NVDA,2026-01-16,205.0,C,,,,0.07,8055.0,,0.07,,0.08,171.04,171.64,,,0.437505625,,,,,,,0.07,,0.08,171.04,171.64,,43721.0,
NVDA,2026-01-11,NVDA,2026-01-16,207.5,C,,,,0.06,2775.0,,0.05,,0.06,171.04,171.64,,,0.46094289062500005,,,,,,,0.05,,0.06,171.04,171.64,,3082.0,
NVDA,2026-01-11,NVDA,2026-01-16,210.0,C,,,,0.05,7030.0,,0.04,,0.05,171.04,171.64,,,0.48828636718750007,,,,,,,0.04,,0.05,171.04,171.64,,51457.0,
NVDA,2026-01-11,NVDA,2026-01-16,212.0,C,,,,0.04,5520.0,,0.03,,0.04,171.04,171.64,,,0.5039112109375,,,,,,,0.03,,0.04,171.04,171.64,,9341.0,
NVDA,2026-01-11,NVDA,2026-01-16,212.5,C,,,,0.04,52.0,,0.03,,0.04,171.04,171.64,,,0.5039112109375,,,,,,,0.03,,0.04,171.04,171.64,,611.0,
NVDA,2026-01-11,NVDA,2026-01-16,213.0,C,,,,0.03,210.0,,0.03,,0.04,171.04,171.64,,,0.5117236328125,,,,,,,0.03,,0.04,171.04,171.64,,4639.0,
NVDA,2026-01-11,NVDA,2026-01-16,214.0,C,,,,0.02,871.0,,0.02,,0.03,171.04,171.64,,,0.5039112109375,,,,,,,0.02,,0.03,171.04,171.64,,5544.0,
NVDA,2026-01-11,NVDA,2026-01-16,215.0,C,,,,0.02,10005.0,,0.02,,0.03,171.04,171.64,,,0.5195360546875,,,,,,,0.02,,0.03,171.04,171.64,,24781.0,
NVDA,2026-01-11,NVDA,2026-01-16,216.0,C,,,,0.02,195.0,,0.02,,0.03,171.04,171.64,,,0.5312546875,,,,,,,0.02,,0.03,171.04,171.64,,8050.0,
NVDA,2026-01-11,NVDA,2026-01-16,217.0,C,,,,0.02,816.0,,0.02,,0.03,171.04,171.64,,,0.5468795312500001,,,,,,,0.02,,0.03,171.04,171.64,,5403.0,
NVDA,2026-01-11,NVDA,2026-01-16,218.0,C,,,,0.02,126.0,,0.02,,0.03,171.04,171.64,,,0.5625043750000001,,,,,,,0.02,,0.03,171.04,171.64,,4146.0,
NVDA,2026-01-11,NVDA,2026-01-16,219.0,C,,,,0.02,229.0,,0.02,,0.03,171.04,171.64,,,0.5742230078125,,,,,,,0.02,,0.03,171.04,171.64,,4500.0,
NVDA,2026-01-11,NVDA,2026-01-16,220.0,C,,,,0.02,2382.0,,0.01,,0.02,171.04,171.64,,,0.5546919531250001,,,,,,,0.01,,0.02,171.04,171.64,,40794.0,
NVDA,2026-01-11,NVDA,2026-01-16,221.0,C,,,,0.01,12.0,,0.01,,0.02,171.04,171.64,,,0.570316796875,,,,,,,0.01,,0.02,171.04,171.64,,9301.0,
NVDA,2026-01-11,NVDA,2026-01-16,222.0,C,,,,0.02,534.0,,0.01,,0.02,171.04,171.64,,,0.57812921875,,,,,,,0.01,,0.02,171.04,171.64,,20559.0,
NVDA,2026-01-11,NVDA,2026-01-16,223.0,C,,,,0.02,9.0,,0.01,,0.02,171.04,171.64,,,0.5937540625000001,,,,,,,0.01,,0.02,171.04,171.64,,3166.0,
NVDA,2026-01-11,NVDA,2026-01-16,224.0,C,,,,0.02,31.0,,0.01,,0.02,171.04,171.64,,,0.6093789062500001,,,,,,,0.01,,0.02,171.04,171.64,,2790.0,
NVDA,2026-01-11,NVDA,2026-01-16,225.0,C,,,,0.01,855.0,,0.01,,0.02,171.04,171.64,,,0.6171913281250001,,,,,,,0.01,,0.02,171.04,171.64,,20005.0,
NVDA,2026-01-11,NVDA,2026-01-16,226.0,C,,,,0.02,82.0,,0.0,,0.02,171.04,171.64,,,0.6093789062500001,,,,,,,0.0,,0.02,171.04,171.64,,3509.0,
NVDA,2026-01-11,NVDA,2026-01-16,227.0,C,,,,0.01,228.0,,0.01,,0.02,171.04,171.64,,,0.64062859375,,,,,,,0.01,,0.02,171.04,171.64,,3035.0,
NVDA,2026-01-11,NVDA,2026-01-16,228.0,C,,,,0.01,1815.0,,0.0,,0.01,171.04,171.64,,,0.5937540625000001,,,,,,,0.0,,0.01,171.04,171.64,,4743.0,
NVDA,2026-01-11,NVDA,2026-01-16,230.0,C,,,,0.01,1221.0,,0.0,,0.01,171.04,171.64,,,0.6250037500000001,,,,,,,0.0,,0.01,171.04,171.64,,37190.0,
NVDA,2026-01-11,NVDA,2026-01-16,235.0,C,,,,0.01,89.0,,0.0,,0.01,171.04,171.64,,,0.6718782812500002,,,,,,,0.0,,0.01,171.04,171.64,,10312.0,
NVDA,2026-01-11,NVDA,2026-01-16,240.0,C,,,,0.01,116.0,,0.0,,0.01,171.04,171.64,,,0.7187528125,,,,,,,0.0,,0.01,171.04,171.64,,27539.0,
NVDA,2026-01-11,NVDA,2026-01-16,245.0,C,,,,0.01,11.0,,0.0,,0.01,171.04,171.64,,,0.7812521875,,,,,,,0.0,,0.01,171.04,171.64,,19072.0,
NVDA,2026-01-11,NVDA,2026-01-16,250.0,C,,,,0.01,44.0,,0.0,,0.01,171.04,171.64,,,0.8125018749999999,,,,,,,0.0,,0.01,171.04,171.64,,34317.0,
NVDA,2026-01-11,NVDA,2026-01-16,255.0,C,,,,0.01,4.0,,0.0,,0.01,171.04,171.64,,,0.87500125,,,,,,,0.0,,0.01,171.04,171.64,,18493.0,
NVDA,2026-01-11,NVDA,2026-01-16,260.0,C,,,,0.01,53.0,,0.0,,0.01,171.04,171.64,,,0.9062509375,,,,,,,0.0,,0.01,171.04,171.64,,12500.0,
NVDA,2026-01-11,NVDA,2026-01-16,265.0,C,,,,0.01,6.0,,0.0,,0.01,171.04,171.64,,,0.9687503125,,,,,,,0.0,,0.01,171.04,171.64,,6883.0,
NVDA,2026-01-11,NVDA,2026-01-16,270.0,C,,,,0.01,1.0,,0.0,,0.01,171.04,171.64,,,1.000005,,,,,,,0.0,,0.01,171.04,171.64,,17912.0,
NVDA,2026-01-11,NVDA,2026-01-16,275.0,C,,,,0.01,5.0,,0.0,,0.01,171.04,171.64,,,1.0625046875000002,,,,,,,0.0,,0.01,171.04,171.64,,14561.0,
NVDA,2026-01-11,NVDA,2026-01-16,280.0,C,,,,0.01,1.0,,0.0,,0.01,171.04,171.64,,,1.09375453125,,,,,,,0.0,,0.01,171.04,171.64,,25290.0,
NVDA,2026-01-11,NVDA,2026-01-16,290.0,C,,,,0.01,93.0,,0.0,,0.01,171.04,171.64,,,1.1875040625,,,,,,,0.0,,0.01,171.04,171.64,,7246.0,
NVDA,2026-01-11,NVDA,2026-01-16,300.0,C,,,,0.01,8.0,,0.0,,0.01,171.04,171.64,,,1.2500037499999999,,,,,,,0.0,,0.01,171.04,171.64,,54282.0,
NVDA,2026-01-11,NVDA,2026-01-16,310.0,C,,,,0.01,89.0,,0.0,,0.01,171.04,171.64,,,1.3437532812499997,,,,,,,0.0,,0.01,171.04,171.64,,7352.0,
NVDA,2026-01-11,NVDA,2026-01-16,315.0,C,,,,501.0,1.0,,659.5,,673.4,171.04,171.64,,,0.0,,,,,,,659.5,,673.4,171.04,171.64,,12.0,
NVDA,2026-01-11,NVDA,2026-01-16,320.0,C,,,,0.01,7.0,,0.0,,0.01,171.04,171.64,,,1.4375028125,,,,,,,0.0,,0.01,171.04,171.64,,6601.0,
NVDA,2026-01-11,NVDA,2026-01-16,325.0,C,,,,333.36,8.0,,500.15,,508.15,171.04,171.64,,,0.0,,,,,,,500.15,,508.15,171.04,171.64,,80.0,
NVDA,2026-01-11,NVDA,2026-01-16,330.0,C,,,,0.01,101.0,,0.0,,0.01,171.04,171.64,,,1.5000025,,,,,,,0.0,,0.01,171.04,171.64,,4607.0,
NVDA,2026-01-11,NVDA,2026-01-16,335.0,C,,,,379.2,2.0,,642.7,,655.8,171.04,171.64,,,0.0,,,,,,,642.7,,655.8,171.04,171.64,,15.0,
NVDA,2026-01-11,NVDA,2026-01-16,340.0,C,,,,0.01,2.0,,0.0,,0.01,171.04,171.64,,,1.5625021874999998,,,,,,,0.0,,0.01,171.04,171.64,,8378.0,
NVDA,2026-01-11,NVDA,2026-01-16,345.0,C,,,,560.79,1.0,,563.35,,570.9,171.04,171.64,,,0.0,,,,,,,563.35,,570.9,171.04,171.64,,16.0,
NVDA,2026-01-11,NVDA,2026-01-16,350.0,C,,,,0.01,440.0,,0.0,,0.01,171.04,171.64,,,1.625001875,,,,,,,0.0,,0.01,171.04,171.64,,10408.0,
NVDA,2026-01-11,NVDA,2026-01-16,355.0,C,,,,570.0,5.0,,563.85,,576.5,171.04,171.64,,,0.0,,,,,,,563.85,,576.5,171.04,171.64,,22.0,
NVDA,2026-01-11,NVDA,2026-01-16,360.0,C,,,,0.01,1.0,,0.0,,0.01,171.04,171.64,,,1.6875015625,,,,,,,0.0,,0.01,171.04,171.64,,58153.0,
NVDA,2026-01-11,NVDA,2026-01-16,365.0,C,,,,787.39,2.0,,874.65,,890.4,171.04,171.64,,,0.0,,,,,,,874.65,,890.4,171.04,171.64,,11.0,
NVDA,2026-01-11,NVDA,2026-01-16,370.0,C,,,,0.01,2.0,,0.0,,0.01,171.04,171.64,,,1.75000125,,,,,,,0.0,,0.01,171.04,171.64,,10530.0,
